Date,Open,Close,Volume
2019-06-07,5.130000114440918,5.019999980926514,10591300
2019-06-10,5.369999885559082,5.440000057220459,18926500
2019-06-11,5.53000020980835,5.71999979019165,13423800
2019-06-12,5.679999828338623,5.5,4914300
2019-06-13,5.550000190734863,5.699999809265137,5840800
2019-06-14,5.699999809265137,5.630000114440918,5304600
2019-06-17,5.630000114440918,5.699999809265137,3686500
2019-06-18,5.710000038146973,5.730000019073486,4070400
2019-06-19,5.75,5.630000114440918,2973300
2019-06-20,5.659999847412109,5.53000020980835,3933800
2019-06-21,5.519999980926514,5.420000076293945,8954300
2019-06-24,5.409999847412109,5.369999885559082,4823300
2019-06-25,5.340000152587891,5.449999809265137,3085400
2019-06-26,5.46999979019165,5.46999979019165,3551800
2019-06-27,5.460000038146973,5.539999961853027,3756000
2019-06-28,5.53000020980835,5.46999979019165,3896400
2019-07-01,5.53000020980835,5.360000133514404,4310800
2019-07-02,5.349999904632568,5.380000114440918,5643500
2019-07-03,5.409999847412109,5.309999942779541,2562100
2019-07-05,5.300000190734863,5.519999980926514,12894600
2019-07-08,5.5,5.449999809265137,6592700
2019-07-09,5.480000019073486,5.309999942779541,11721900
2019-07-10,5.349999904632568,5.179999828338623,10853300
2019-07-11,4.980000019073486,4.840000152587891,16778200
2019-07-12,4.860000133514404,4.909999847412109,4392200
2019-07-15,4.869999885559082,4.75,3068400
2019-07-16,4.760000228881836,4.630000114440918,5970000
2019-07-17,4.630000114440918,4.380000114440918,7643100
2019-07-18,4.389999866485596,4.199999809265137,8585700
2019-07-19,4.21999979019165,4.320000171661377,10946500
2019-07-22,4.329999923706055,4.139999866485596,5488700
2019-07-23,4.150000095367432,4.090000152587891,7703500
2019-07-24,4.079999923706055,4.079999923706055,6020600
2019-07-25,4.099999904632568,3.9800000190734863,5790000
2019-07-26,4.0,4.010000228881836,3209000
2019-07-29,4.019999980926514,4.119999885559082,4327100
2019-07-30,4.099999904632568,4.03000020980835,5271400
2019-07-31,4.03000020980835,4.019999980926514,5208900
2019-08-01,4.019999980926514,3.8399999141693115,5596500
2019-08-02,3.8299999237060547,3.7799999713897705,3594700
2019-08-05,3.7200000286102295,3.7100000381469727,5681800
2019-08-06,3.7300000190734863,3.809999942779541,5157400
2019-08-07,3.740000009536743,3.809999942779541,5856100
2019-08-08,3.8399999141693115,3.890000104904175,2306700
2019-08-09,3.8299999237060547,3.5899999141693115,3079400
2019-08-12,3.5799999237060547,3.509999990463257,2677600
2019-08-13,3.4800000190734863,3.4700000286102295,4504500
2019-08-14,3.390000104904175,3.319999933242798,6081900
2019-08-15,3.319999933242798,3.2100000381469727,5888400
2019-08-16,3.25,3.319999933242798,3130700
2019-08-19,3.369999885559082,3.380000114440918,2887500
2019-08-20,3.3499999046325684,3.4200000762939453,4260000
2019-08-21,3.5,3.5399999618530273,5910900
2019-08-22,3.9700000286102295,3.869999885559082,29177300
2019-08-23,3.8399999141693115,3.6500000953674316,8660900
2019-08-26,3.7200000286102295,3.819999933242798,10319400
2019-08-27,3.869999885559082,3.700000047683716,5701000
2019-08-28,3.700000047683716,3.880000114440918,6439200
2019-08-29,3.930000066757202,4.230000019073486,13363500
2019-08-30,4.260000228881836,3.9700000286102295,10634600
2019-09-03,3.9700000286102295,3.809999942779541,9044400
2019-09-04,3.880000114440918,3.9800000190734863,4227100
2019-09-05,4.079999923706055,4.230000019073486,6892000
2019-09-06,4.239999771118164,4.309999942779541,6701500
2019-09-09,4.349999904632568,4.760000228881836,14578800
2019-09-10,4.869999885559082,5.090000152587891,16659200
2019-09-11,4.190000057220459,4.590000152587891,34005000
2019-09-12,4.599999904632568,4.579999923706055,8908700
2019-09-13,4.619999885559082,4.409999847412109,7662200
2019-09-16,4.300000190734863,4.349999904632568,6761300
2019-09-17,4.300000190734863,4.329999923706055,6406000
2019-09-18,4.329999923706055,4.599999904632568,9796200
2019-09-19,4.639999866485596,4.440000057220459,7860300
2019-09-20,4.590000152587891,4.699999809265137,11603800
2019-09-23,4.679999828338623,5.019999980926514,12474000
2019-09-24,5.139999866485596,5.010000228881836,13097900
2019-09-25,5.090000152587891,5.199999809265137,12164300
2019-09-26,5.190000057220459,5.28000020980835,6080900
2019-09-27,5.25,5.340000152587891,5548500
2019-09-30,5.429999828338623,5.519999980926514,8919800
2019-10-01,5.639999866485596,5.579999923706055,6592400
2019-10-02,5.550000190734863,5.320000171661377,8154900
2019-10-03,5.300000190734863,5.420000076293945,4346700
2019-10-04,5.429999828338623,5.550000190734863,4213100
2019-10-07,5.480000019073486,5.489999771118164,4154800
2019-10-08,5.429999828338623,5.230000019073486,4823100
2019-10-09,5.25,4.989999771118164,5809600
2019-10-10,5.019999980926514,5.050000190734863,5228000
2019-10-11,5.139999866485596,5.369999885559082,5909200
2019-10-14,5.320000171661377,5.579999923706055,5273900
2019-10-15,5.599999904632568,5.610000133514404,6350900
2019-10-16,5.579999923706055,5.880000114440918,3868700
2019-10-17,5.889999866485596,6.03000020980835,3606600
2019-10-18,6.03000020980835,5.940000057220459,3197100
2019-10-21,5.980000019073486,5.929999828338623,3611600
2019-10-22,5.929999828338623,6.389999866485596,4174500
2019-10-23,6.329999923706055,6.429999828338623,4071400
2019-10-24,6.5,6.420000076293945,4268200
2019-10-25,6.320000171661377,6.349999904632568,2645400
2019-10-28,6.380000114440918,6.190000057220459,2854700
2019-10-29,6.210000038146973,5.809999942779541,3918800
2019-10-30,5.760000228881836,5.730000019073486,3739500
2019-10-31,5.630000114440918,5.440000057220459,4358600
2019-11-01,5.449999809265137,5.840000152587891,5210400
2019-11-04,5.900000095367432,5.849999904632568,3670000
2019-11-05,5.880000114440918,5.909999847412109,3374100
2019-11-06,5.900000095367432,6.090000152587891,4128300
2019-11-07,6.179999828338623,6.21999979019165,3129300
2019-11-08,6.170000076293945,6.090000152587891,1968700
2019-11-11,6.050000190734863,6.019999980926514,3109400
2019-11-12,6.03000020980835,5.920000076293945,1834500
2019-11-13,5.909999847412109,5.940000057220459,1533600
2019-11-14,5.949999809265137,5.980000019073486,1708700
2019-11-15,6.0,5.880000114440918,2165900
2019-11-18,5.849999904632568,5.619999885559082,2995900
2019-11-19,5.570000171661377,5.5,3360500
2019-11-20,5.539999961853027,5.460000038146973,2666700
2019-11-21,5.460000038146973,5.5,2784000
2019-11-22,5.590000152587891,5.659999847412109,3493100
2019-11-25,5.670000076293945,6.03000020980835,2744900
2019-11-26,6.03000020980835,6.099999904632568,2648700
2019-11-27,6.099999904632568,6.349999904632568,3030000
2019-11-29,6.329999923706055,6.340000152587891,1369000
2019-12-02,6.349999904632568,6.170000076293945,2060600
2019-12-03,6.039999961853027,6.119999885559082,2214900
2019-12-04,6.170000076293945,6.429999828338623,2872400
2019-12-05,6.320000171661377,6.400000095367432,4381400
2019-12-06,6.389999866485596,6.679999828338623,4757300
2019-12-09,6.650000095367432,6.329999923706055,6250600
2019-12-10,6.289999961853027,6.510000228881836,9594900
2019-12-11,5.25,5.53000020980835,19517800
2019-12-12,5.460000038146973,5.579999923706055,6387300
2019-12-13,5.46999979019165,5.449999809265137,5439000
2019-12-16,5.389999866485596,5.5,4406900
2019-12-17,5.5,6.059999942779541,4141400
2019-12-18,6.059999942779541,6.159999847412109,5264100
2019-12-19,6.210000038146973,6.059999942779541,4452000
2019-12-20,6.059999942779541,5.989999771118164,5484600
2019-12-23,6.050000190734863,5.610000133514404,6282700
2019-12-24,5.650000095367432,5.440000057220459,3395500
2019-12-26,5.46999979019165,5.400000095367432,4264400
2019-12-27,5.420000076293945,5.900000095367432,11041300
2019-12-30,5.880000114440918,6.130000114440918,4482100
2019-12-31,6.079999923706055,6.079999923706055,4322600
2020-01-02,6.139999866485596,6.309999942779541,4453600
2020-01-03,6.210000038146973,5.880000114440918,3543900
2020-01-06,5.800000190734863,5.849999904632568,3394800
2020-01-07,5.769999980926514,5.519999980926514,5228000
2020-01-08,5.489999771118164,5.71999979019165,5629400
2020-01-09,5.820000171661377,5.550000190734863,2643000
2020-01-10,5.559999942779541,5.429999828338623,2781400
2020-01-13,5.429999828338623,5.429999828338623,3625200
2020-01-14,4.78000020980835,4.710000038146973,12561900
2020-01-15,4.659999847412109,4.610000133514404,4981100
2020-01-16,4.610000133514404,4.619999885559082,4287100
2020-01-17,4.579999923706055,4.75,4019500
2020-01-21,4.75,4.590000152587891,3532100
2020-01-22,4.550000190734863,4.559999942779541,2627500
2020-01-23,4.550000190734863,4.619999885559082,1880200
2020-01-24,4.639999866485596,4.320000171661377,4163600
2020-01-27,4.199999809265137,4.28000020980835,2122500
2020-01-28,4.300000190734863,4.210000038146973,2144900
2020-01-29,4.21999979019165,4.130000114440918,1552600
2020-01-30,4.099999904632568,3.930000066757202,3006500
2020-01-31,3.9100000858306885,3.8399999141693115,2891700
2020-02-03,3.880000114440918,3.950000047683716,2025600
2020-02-04,4.03000020980835,4.070000171661377,3563100
2020-02-05,4.150000095367432,4.179999828338623,2641700
2020-02-06,4.199999809265137,4.139999866485596,1510300
2020-02-07,4.110000133514404,3.809999942779541,2742300
2020-02-10,3.8499999046325684,3.940000057220459,2777000
2020-02-11,3.9800000190734863,4.019999980926514,3415000
2020-02-12,4.130000114440918,4.190000057220459,4820600
2020-02-13,4.119999885559082,4.110000133514404,2081700
2020-02-14,4.110000133514404,4.019999980926514,1582700
2020-02-18,4.010000228881836,4.059999942779541,1467600
2020-02-19,4.059999942779541,4.150000095367432,2593100
2020-02-20,4.159999847412109,4.139999866485596,1562300
2020-02-21,4.119999885559082,4.039999961853027,1695700
2020-02-24,3.9000000953674316,3.700000047683716,3566300
2020-02-25,3.7699999809265137,3.559999942779541,4447900
2020-02-26,3.5799999237060547,3.390000104904175,4724800
2020-02-27,3.2300000190734863,3.4700000286102295,3879500
2020-02-28,3.3399999141693115,3.5999999046325684,4692200
2020-03-02,3.5999999046325684,3.8299999237060547,3208400
2020-03-03,3.880000114440918,3.630000114440918,4282500
2020-03-04,3.7100000381469727,3.7699999809265137,4257600
2020-03-05,3.700000047683716,3.9600000381469727,3599400
2020-03-06,3.8399999141693115,3.9200000762939453,2096800
2020-03-09,3.5899999141693115,3.700000047683716,2732000
2020-03-10,3.940000057220459,4.230000019073486,4863200
2020-03-11,4.139999866485596,4.139999866485596,4414100
2020-03-12,3.700000047683716,3.9800000190734863,5123400
2020-03-13,4.130000114440918,4.590000152587891,5787200
2020-03-16,3.930000066757202,4.369999885559082,4866700
2020-03-17,4.400000095367432,4.230000019073486,3562200
2020-03-18,4.099999904632568,3.7699999809265137,3651700
2020-03-19,3.7100000381469727,4.190000057220459,5039500
2020-03-20,4.079999923706055,3.759999990463257,7722200
2020-03-23,3.5799999237060547,3.809999942779541,6009800
2020-03-24,3.950000047683716,4.159999847412109,6805600
2020-03-25,4.150000095367432,4.170000076293945,3592100
2020-03-26,4.239999771118164,4.409999847412109,6185700
2020-03-27,4.940000057220459,4.21999979019165,7024800
2020-03-30,4.21999979019165,3.6500000953674316,3350600
2020-03-31,3.630000114440918,3.5,2300900
2020-04-01,3.450000047683716,3.25,4568700
2020-04-02,3.259999990463257,2.8499999046325684,4064300
2020-04-03,2.8499999046325684,2.799999952316284,3830400
2020-04-06,2.859999895095825,3.0899999141693115,3340500
2020-04-07,3.390000104904175,3.2699999809265137,2836900
2020-04-08,3.2300000190734863,3.4100000858306885,2884500
2020-04-09,3.5999999046325684,3.890000104904175,5908600
2020-04-13,4.25,4.739999771118164,6844500
2020-04-14,5.210000038146973,5.949999809265137,13506600
2020-04-15,5.659999847412109,5.269999980926514,7499900
2020-04-16,5.119999885559082,5.03000020980835,3371900
2020-04-17,5.21999979019165,4.880000114440918,5653200
2020-04-20,4.849999904632568,5.610000133514404,6085000
2020-04-21,5.230000019073486,4.78000020980835,4142100
2020-04-22,5.139999866485596,4.889999866485596,2677800
2020-04-23,4.75,4.699999809265137,2265900
2020-04-24,4.78000020980835,4.769999980926514,2236200
2020-04-27,4.849999904632568,5.820000171661377,7275100
2020-04-28,5.920000076293945,5.639999866485596,5200200
2020-04-29,5.829999923706055,6.039999961853027,3369600
2020-04-30,5.869999885559082,5.730000019073486,2173300
2020-05-01,5.650000095367432,6.050000190734863,4005600
2020-05-04,5.840000152587891,5.480000019073486,4068100
2020-05-05,5.550000190734863,5.389999866485596,2105900
2020-05-06,5.400000095367432,4.929999828338623,3369600
2020-05-07,4.829999923706055,4.869999885559082,2500800
2020-05-08,4.880000114440918,4.980000019073486,2352600
2020-05-11,4.920000076293945,4.760000228881836,1699200
2020-05-12,4.78000020980835,4.539999961853027,2639200
2020-05-13,4.539999961853027,4.210000038146973,2882900
2020-05-14,4.150000095367432,4.130000114440918,2004900
2020-05-15,4.050000190734863,4.21999979019165,1940600
2020-05-18,4.400000095367432,4.579999923706055,2364200
2020-05-19,4.579999923706055,4.440000057220459,1840700
2020-05-20,4.5,4.429999828338623,2543600
2020-05-21,4.449999809265137,4.440000057220459,1971900
2020-05-22,4.460000038146973,4.179999828338623,2379900
2020-05-26,4.340000152587891,4.420000076293945,3545700
2020-05-27,4.570000171661377,4.690000057220459,3146600
2020-05-28,4.75,4.329999923706055,2183900
2020-05-29,4.329999923706055,4.059999942779541,3961700
2020-06-01,4.119999885559082,4.130000114440918,2611600
2020-06-02,4.269999980926514,4.179999828338623,2369400
2020-06-03,4.239999771118164,4.440000057220459,3037400
2020-06-04,4.440000057220459,4.46999979019165,3514300
2020-06-05,4.289999961853027,4.139999866485596,6274400
2020-06-08,4.28000020980835,5.010000228881836,10133700
2020-06-09,5.0,4.960000038146973,8073400
2020-06-10,4.78000020980835,5.070000171661377,10606400
2020-06-11,4.639999866485596,4.369999885559082,6236000
2020-06-12,4.599999904632568,4.71999979019165,4378200
2020-06-15,4.5,4.690000057220459,3909000
2020-06-16,4.949999809265137,4.639999866485596,3121300
2020-06-17,4.539999961853027,4.760000228881836,3593500
2020-06-18,4.670000076293945,4.949999809265137,3423800
2020-06-19,4.949999809265137,4.880000114440918,7366600
2020-06-22,4.789999961853027,4.869999885559082,3178900
2020-06-23,4.949999809265137,4.829999923706055,3205400
2020-06-24,4.829999923706055,4.409999847412109,2976200
2020-06-25,4.329999923706055,4.460000038146973,2450800
2020-06-26,4.480000019073486,4.349999904632568,3801200
2020-06-29,4.349999904632568,4.380000114440918,2131200
2020-06-30,4.329999923706055,4.340000152587891,3889000
2020-07-01,4.309999942779541,4.440000057220459,2303700
2020-07-02,4.489999771118164,4.289999961853027,1887600
2020-07-06,4.309999942779541,4.239999771118164,2140900
2020-07-07,4.199999809265137,4.090000152587891,2456600
2020-07-08,4.099999904632568,4.260000228881836,2052800
2020-07-09,4.269999980926514,4.210000038146973,1992600
2020-07-10,4.199999809265137,4.340000152587891,1410800
2020-07-13,4.349999904632568,4.260000228881836,4216200
2020-07-14,4.21999979019165,4.079999923706055,2261600
2020-07-15,4.130000114440918,4.190000057220459,1474100
2020-07-16,4.190000057220459,4.170000076293945,1330100
2020-07-17,4.159999847412109,3.9600000381469727,3065900
2020-07-20,3.950000047683716,3.8499999046325684,3401100
2020-07-21,3.9000000953674316,4.010000228881836,3337900
2020-07-22,4.019999980926514,4.110000133514404,2523500
2020-07-23,4.090000152587891,4.110000133514404,3237200
2020-07-24,4.059999942779541,4.03000020980835,2215900
2020-07-27,4.019999980926514,4.010000228881836,2472700
2020-07-28,3.9600000381469727,3.940000057220459,4555400
2020-07-29,3.940000057220459,4.059999942779541,2879600
2020-07-30,4.0,4.099999904632568,2398500
2020-07-31,4.059999942779541,4.010000228881836,1879400
2020-08-03,4.03000020980835,4.150000095367432,2517600
2020-08-04,4.130000114440918,4.429999828338623,10361400
2020-08-05,4.5,4.630000114440918,4919300
2020-08-06,4.599999904632568,4.429999828338623,1901200
2020-08-07,4.389999866485596,4.159999847412109,3341100
2020-08-10,4.199999809265137,4.329999923706055,4561800
2020-08-11,4.429999828338623,4.349999904632568,3138800
2020-08-12,4.400000095367432,4.519999980926514,3057600
2020-08-13,4.519999980926514,4.639999866485596,2128300
2020-08-14,4.599999904632568,4.75,3474400
2020-08-17,4.78000020980835,4.630000114440918,2371000
2020-08-18,4.610000133514404,4.809999942779541,3834400
2020-08-19,4.800000190734863,4.71999979019165,2612600
2020-08-20,4.619999885559082,4.610000133514404,2441200
2020-08-21,4.599999904632568,5.03000020980835,10642600
2020-08-24,5.099999904632568,4.869999885559082,4585400
2020-08-25,4.880000114440918,4.980000019073486,2998700
2020-08-26,4.96999979019165,5.110000133514404,2779700
2020-08-27,5.110000133514404,5.25,3384400
2020-08-28,5.300000190734863,5.389999866485596,4236900
2020-08-31,5.769999980926514,6.679999828338623,37976000
2020-09-01,7.300000190734863,7.650000095367432,23158600
2020-09-02,7.800000190734863,7.710000038146973,13011100
2020-09-03,7.880000114440918,7.820000171661377,14344500
2020-09-04,7.78000020980835,7.650000095367432,7662000
2020-09-08,7.550000190734863,7.699999809265137,9816600
2020-09-09,7.960000038146973,7.349999904632568,9068100
2020-09-10,6.650000095367432,6.230000019073486,15558300
2020-09-11,6.260000228881836,6.090000152587891,6061200
2020-09-14,6.800000190734863,6.909999847412109,10119000
2020-09-15,6.860000133514404,7.090000152587891,5743500
2020-09-16,7.03000020980835,8.680000305175781,19256300
2020-09-17,8.569999694824219,9.199999809265137,17026700
2020-09-18,9.199999809265137,9.470000267028809,17407500
2020-09-21,9.350000381469727,8.75,7639800
2020-09-22,10.449999809265137,10.5600004196167,34752500
2020-09-23,10.600000381469727,10.039999961853027,10651200
2020-09-24,9.710000038146973,9.140000343322754,7938800
2020-09-25,9.1899995803833,10.020000457763672,7515200
2020-09-28,10.15999984741211,10.09000015258789,6764300
2020-09-29,10.0,10.350000381469727,5237600
2020-09-30,10.25,10.199999809265137,6079000
2020-10-01,10.09000015258789,9.770000457763672,4554100
2020-10-02,9.380000114440918,9.390000343322754,4340500
2020-10-05,9.4399995803833,9.460000038146973,2805000
2020-10-06,9.5600004196167,9.130000114440918,4535400
2020-10-07,9.229999542236328,9.359999656677246,3308600
2020-10-08,9.539999961853027,13.489999771118164,76453600
2020-10-09,12.829999923706055,12.020000457763672,77152800
2020-10-12,11.65999984741211,11.800000190734863,23655700
2020-10-13,11.729999542236328,11.880000114440918,10179700
2020-10-14,12.670000076293945,12.25,10761400
2020-10-15,11.989999771118164,13.829999923706055,39894800
2020-10-16,13.770000457763672,13.3100004196167,11651600
2020-10-19,13.4399995803833,13.90999984741211,13169100
2020-10-20,14.029999732971191,13.859999656677246,6604000
2020-10-21,13.899999618530273,14.100000381469727,5361900
2020-10-22,14.199999809265137,14.90999984741211,16212200
2020-10-23,15.050000190734863,15.0,6507300
2020-10-26,14.930000305175781,13.449999809265137,13376300
2020-10-27,13.710000038146973,12.6899995803833,7231000
2020-10-28,12.270000457763672,11.819999694824219,6388600
2020-10-29,11.880000114440918,11.729999542236328,4165800
2020-10-30,11.640000343322754,10.470000267028809,11546900
2020-11-02,10.819999694824219,10.75,5227000
2020-11-03,10.75,11.569999694824219,7454500
2020-11-04,11.760000228881836,10.90999984741211,5807900
2020-11-05,11.270000457763672,11.449999809265137,4705200
2020-11-06,11.520000457763672,11.859999656677246,5518200
2020-11-09,12.760000228881836,11.489999771118164,6244900
2020-11-10,11.5,11.100000381469727,3826000
2020-11-11,11.5,11.75,4882600
2020-11-12,11.739999771118164,11.130000114440918,4353300
2020-11-13,11.359999656677246,11.010000228881836,3535900
2020-11-16,11.15999984741211,12.0600004196167,9774800
2020-11-17,11.649999618530273,11.630000114440918,6678200
2020-11-18,11.800000190734863,11.569999694824219,3169200
2020-11-19,11.600000381469727,12.460000038146973,11787600
2020-11-20,12.550000190734863,12.710000038146973,8395400
2020-11-23,12.899999618530273,13.899999618530273,9599100
2020-11-24,14.229999542236328,13.670000076293945,7183200
2020-11-25,13.600000381469727,14.75,8860100
2020-11-27,15.289999961853027,16.079999923706055,12504200
2020-11-30,18.170000076293945,16.559999465942383,31983500
2020-12-01,17.110000610351562,15.800000190734863,12653900
2020-12-02,15.699999809265137,16.579999923706055,7883400
2020-12-03,16.479999542236328,16.1200008392334,6295000
2020-12-04,16.299999237060547,16.899999618530273,8972700
2020-12-07,17.0,16.350000381469727,7386300
2020-12-08,16.3700008392334,16.940000534057617,16120200
2020-12-09,13.920000076293945,13.65999984741211,24357900
2020-12-10,13.119999885559082,14.119999885559082,7558900
2020-12-11,13.90999984741211,13.3100004196167,7496900
2020-12-14,13.34000015258789,12.720000267028809,10007100
2020-12-15,12.779999732971191,13.850000381469727,8189800
2020-12-16,13.960000038146973,13.850000381469727,5865100
2020-12-17,13.960000038146973,14.829999923706055,8194900
2020-12-18,15.779999732971191,15.630000114440918,16618800
2020-12-21,15.8100004196167,15.529999732971191,9876100
2020-12-22,16.219999313354492,19.459999084472656,30652700
2020-12-23,20.170000076293945,20.56999969482422,25830300
2020-12-24,21.010000228881836,20.149999618530273,6262200
2020-12-28,21.309999465942383,20.989999771118164,8965900
2020-12-29,20.81999969482422,19.3799991607666,9241400
2020-12-30,19.3799991607666,19.260000228881836,5934400
2020-12-31,19.25,18.84000015258789,6922700
2021-01-04,19.0,17.25,10022500
2021-01-05,17.350000381469727,17.3700008392334,4961500
2021-01-06,17.34000015258789,18.360000610351562,6056200
2021-01-07,18.469999313354492,18.079999923706055,6129300
2021-01-08,18.18000030517578,17.690000534057617,6482000
2021-01-11,19.40999984741211,19.940000534057617,14908000
2021-01-12,19.959999084472656,19.950000762939453,7060700
2021-01-13,20.420000076293945,31.399999618530273,144501700
2021-01-14,38.09000015258789,39.90999984741211,93717400
2021-01-15,38.4900016784668,35.5,46866400
2021-01-19,41.54999923706055,39.36000061035156,74721900
2021-01-20,37.369998931884766,39.119998931884766,33471800
2021-01-21,39.22999954223633,43.029998779296875,56216900
2021-01-22,42.59000015258789,65.01000213623047,197157900
2021-01-25,96.7300033569336,76.79000091552734,177874000
2021-01-26,88.55999755859375,147.97999572753906,178588000
2021-01-27,354.8299865722656,347.510009765625,93396700
2021-01-28,265.0,193.60000610351562,58815800
